Gtype 1
Gr1_inner 8
Gr1_outer 61
Gr2_inner 8
Gr2_outer 61
Gdx 2.07336
Gdy 2.07336
Gdz 20.05
Gx0 0
Gy0 0
Gz0 0
Grot_x 0
Grot_y 0
Grot_z 0
Gcrystal_dx 1.95
Gcrystal_dy 1.95
Gcrystal_dz 20
Gcarbon_gap 0.025
Greflective_foil_thickness 0.0066
Gtedlar_thickness 0.00508
carbon_frame_style 1
carbon_frame_depth 2.0
carbon_face_lip 0.1
Gair_gap 0
Gmaterial 0.5
Gcolor_R 0
Gcolor_G 0
Gcolor_B 1
#Tower: type, idx_j, idx_k, idx_l, x[cm], y[cm], z[cm], dx[cm], dy[cm], dz[cm], rot_x, rot_y, rot_z
Tower 0 30 13 0 1 -33 -185 1.95 1.95 20 0 0 0
Tower 0 31 12 0 3 -35 -185 1.95 1.95 20 0 0 0
Tower 0 31 13 0 3 -33 -185 1.95 1.95 20 0 0 0
Tower 0 30 14 0 1 -31 -185 1.95 1.95 20 0 0 0
Tower 0 30 15 0 1 -29 -185 1.95 1.95 20 0 0 0
Tower 0 31 14 0 3 -31 -185 1.95 1.95 20 0 0 0
Tower 0 31 15 0 3 -29 -185 1.95 1.95 20 0 0 0
Tower 0 30 16 0 1 -27 -185 1.95 1.95 20 0 0 0
Tower 0 30 17 0 1 -25 -185 1.95 1.95 20 0 0 0
Tower 0 31 16 0 3 -27 -185 1.95 1.95 20 0 0 0
Tower 0 31 17 0 3 -25 -185 1.95 1.95 20 0 0 0
Tower 0 30 18 0 1 -23 -185 1.95 1.95 20 0 0 0
Tower 0 30 19 0 1 -21 -185 1.95 1.95 20 0 0 0
Tower 0 31 18 0 3 -23 -185 1.95 1.95 20 0 0 0
Tower 0 31 19 0 3 -21 -185 1.95 1.95 20 0 0 0
Tower 0 30 20 0 1 -19 -185 1.95 1.95 20 0 0 0
Tower 0 30 21 0 1 -17 -185 1.95 1.95 20 0 0 0
Tower 0 31 20 0 3 -19 -185 1.95 1.95 20 0 0 0
Tower 0 31 21 0 3 -17 -185 1.95 1.95 20 0 0 0
Tower 0 30 22 0 1 -15 -185 1.95 1.95 20 0 0 0
Tower 0 30 23 0 1 -13 -185 1.95 1.95 20 0 0 0
Tower 0 31 22 0 3 -15 -185 1.95 1.95 20 0 0 0
Tower 0 31 23 0 3 -13 -185 1.95 1.95 20 0 0 0
Tower 0 30 24 0 1 -11 -185 1.95 1.95 20 0 0 0
Tower 0 30 25 0 1 -9 -185 1.95 1.95 20 0 0 0
Tower 0 31 24 0 3 -11 -185 1.95 1.95 20 0 0 0
Tower 0 31 25 0 3 -9 -185 1.95 1.95 20 0 0 0
Tower 0 30 34 0 1 9 -185 1.95 1.95 20 0 0 0
Tower 0 30 35 0 1 11 -185 1.95 1.95 20 0 0 0
Tower 0 31 34 0 3 9 -185 1.95 1.95 20 0 0 0
Tower 0 31 35 0 3 11 -185 1.95 1.95 20 0 0 0
Tower 0 30 36 0 1 13 -185 1.95 1.95 20 0 0 0
Tower 0 30 37 0 1 15 -185 1.95 1.95 20 0 0 0
Tower 0 31 36 0 3 13 -185 1.95 1.95 20 0 0 0
Tower 0 31 37 0 3 15 -185 1.95 1.95 20 0 0 0
Tower 0 30 38 0 1 17 -185 1.95 1.95 20 0 0 0
Tower 0 30 39 0 1 19 -185 1.95 1.95 20 0 0 0
Tower 0 31 38 0 3 17 -185 1.95 1.95 20 0 0 0
Tower 0 31 39 0 3 19 -185 1.95 1.95 20 0 0 0
Tower 0 30 40 0 1 21 -185 1.95 1.95 20 0 0 0
Tower 0 30 41 0 1 23 -185 1.95 1.95 20 0 0 0
Tower 0 31 40 0 3 21 -185 1.95 1.95 20 0 0 0
Tower 0 31 41 0 3 23 -185 1.95 1.95 20 0 0 0
Tower 0 30 42 0 1 25 -185 1.95 1.95 20 0 0 0
Tower 0 30 43 0 1 27 -185 1.95 1.95 20 0 0 0
Tower 0 31 42 0 3 25 -185 1.95 1.95 20 0 0 0
Tower 0 31 43 0 3 27 -185 1.95 1.95 20 0 0 0
Tower 0 30 44 0 1 29 -185 1.95 1.95 20 0 0 0
Tower 0 30 45 0 1 31 -185 1.95 1.95 20 0 0 0
Tower 0 31 44 0 3 29 -185 1.95 1.95 20 0 0 0
Tower 0 31 45 0 3 31 -185 1.95 1.95 20 0 0 0
Tower 0 30 46 0 1 33 -185 1.95 1.95 20 0 0 0
Tower 0 30 47 0 1 35 -185 1.95 1.95 20 0 0 0
Tower 0 31 46 0 3 33 -185 1.95 1.95 20 0 0 0
Tower 0 31 47 0 3 35 -185 1.95 1.95 20 0 0 0
Tower 0 30 48 0 1 37 -185 1.95 1.95 20 0 0 0
Tower 0 30 49 0 1 39 -185 1.95 1.95 20 0 0 0
Tower 0 31 48 0 3 37 -185 1.95 1.95 20 0 0 0
Tower 0 31 49 0 3 39 -185 1.95 1.95 20 0 0 0
Tower 0 30 50 0 1 41 -185 1.95 1.95 20 0 0 0
Tower 0 30 51 0 1 43 -185 1.95 1.95 20 0 0 0
Tower 0 31 50 0 3 41 -185 1.95 1.95 20 0 0 0
Tower 0 31 51 0 3 43 -185 1.95 1.95 20 0 0 0
Tower 0 30 52 0 1 45 -185 1.95 1.95 20 0 0 0
Tower 0 30 53 0 1 47 -185 1.95 1.95 20 0 0 0
Tower 0 31 52 0 3 45 -185 1.95 1.95 20 0 0 0
Tower 0 31 53 0 3 47 -185 1.95 1.95 20 0 0 0
Tower 0 30 54 0 1 49 -185 1.95 1.95 20 0 0 0
Tower 0 30 55 0 1 51 -185 1.95 1.95 20 0 0 0
Tower 0 31 54 0 3 49 -185 1.95 1.95 20 0 0 0
Tower 0 31 55 0 3 51 -185 1.95 1.95 20 0 0 0
Tower 0 30 56 0 1 53 -185 1.95 1.95 20 0 0 0
Tower 0 30 57 0 1 55 -185 1.95 1.95 20 0 0 0
Tower 0 31 56 0 3 53 -185 1.95 1.95 20 0 0 0
Tower 0 31 57 0 3 55 -185 1.95 1.95 20 0 0 0
Tower 0 30 58 0 1 57 -185 1.95 1.95 20 0 0 0
Tower 0 30 59 0 1 59 -185 1.95 1.95 20 0 0 0
Tower 0 31 58 0 3 57 -185 1.95 1.95 20 0 0 0
Tower 0 31 59 0 3 59 -185 1.95 1.95 20 0 0 0
Tower 0 32 0 0 5 -59 -185 1.95 1.95 20 0 0 0
Tower 0 32 1 0 5 -57 -185 1.95 1.95 20 0 0 0
Tower 0 33 0 0 7 -59 -185 1.95 1.95 20 0 0 0
Tower 0 33 1 0 7 -57 -185 1.95 1.95 20 0 0 0
Tower 0 32 2 0 5 -55 -185 1.95 1.95 20 0 0 0
Tower 0 32 3 0 5 -53 -185 1.95 1.95 20 0 0 0
Tower 0 33 2 0 7 -55 -185 1.95 1.95 20 0 0 0
Tower 0 33 3 0 7 -53 -185 1.95 1.95 20 0 0 0
Tower 0 32 4 0 5 -51 -185 1.95 1.95 20 0 0 0
Tower 0 32 5 0 5 -49 -185 1.95 1.95 20 0 0 0
Tower 0 33 4 0 7 -51 -185 1.95 1.95 20 0 0 0
Tower 0 33 5 0 7 -49 -185 1.95 1.95 20 0 0 0
Tower 0 32 6 0 5 -47 -185 1.95 1.95 20 0 0 0
Tower 0 32 7 0 5 -45 -185 1.95 1.95 20 0 0 0
Tower 0 33 6 0 7 -47 -185 1.95 1.95 20 0 0 0
Tower 0 33 7 0 7 -45 -185 1.95 1.95 20 0 0 0
Tower 0 32 8 0 5 -43 -185 1.95 1.95 20 0 0 0
Tower 0 32 9 0 5 -41 -185 1.95 1.95 20 0 0 0
Tower 0 33 8 0 7 -43 -185 1.95 1.95 20 0 0 0
Tower 0 33 9 0 7 -41 -185 1.95 1.95 20 0 0 0
Tower 0 32 10 0 5 -39 -185 1.95 1.95 20 0 0 0
Tower 0 32 11 0 5 -37 -185 1.95 1.95 20 0 0 0
Tower 0 33 10 0 7 -39 -185 1.95 1.95 20 0 0 0
Tower 0 33 11 0 7 -37 -185 1.95 1.95 20 0 0 0
Tower 0 32 12 0 5 -35 -185 1.95 1.95 20 0 0 0
Tower 0 32 13 0 5 -33 -185 1.95 1.95 20 0 0 0
Tower 0 33 12 0 7 -35 -185 1.95 1.95 20 0 0 0
Tower 0 33 13 0 7 -33 -185 1.95 1.95 20 0 0 0
Tower 0 32 14 0 5 -31 -185 1.95 1.95 20 0 0 0
Tower 0 32 15 0 5 -29 -185 1.95 1.95 20 0 0 0
Tower 0 33 14 0 7 -31 -185 1.95 1.95 20 0 0 0
Tower 0 33 15 0 7 -29 -185 1.95 1.95 20 0 0 0
Tower 0 32 16 0 5 -27 -185 1.95 1.95 20 0 0 0
Tower 0 32 17 0 5 -25 -185 1.95 1.95 20 0 0 0
Tower 0 33 16 0 7 -27 -185 1.95 1.95 20 0 0 0
Tower 0 33 17 0 7 -25 -185 1.95 1.95 20 0 0 0
Tower 0 32 18 0 5 -23 -185 1.95 1.95 20 0 0 0
Tower 0 32 19 0 5 -21 -185 1.95 1.95 20 0 0 0
Tower 0 33 18 0 7 -23 -185 1.95 1.95 20 0 0 0
Tower 0 33 19 0 7 -21 -185 1.95 1.95 20 0 0 0
Tower 0 32 20 0 5 -19 -185 1.95 1.95 20 0 0 0
Tower 0 32 21 0 5 -17 -185 1.95 1.95 20 0 0 0
Tower 0 33 20 0 7 -19 -185 1.95 1.95 20 0 0 0
Tower 0 33 21 0 7 -17 -185 1.95 1.95 20 0 0 0
Tower 0 32 22 0 5 -15 -185 1.95 1.95 20 0 0 0
Tower 0 32 23 0 5 -13 -185 1.95 1.95 20 0 0 0
Tower 0 33 22 0 7 -15 -185 1.95 1.95 20 0 0 0
Tower 0 33 23 0 7 -13 -185 1.95 1.95 20 0 0 0
Tower 0 32 24 0 5 -11 -185 1.95 1.95 20 0 0 0
Tower 0 32 25 0 5 -9 -185 1.95 1.95 20 0 0 0
Tower 0 33 24 0 7 -11 -185 1.95 1.95 20 0 0 0
Tower 0 33 25 0 7 -9 -185 1.95 1.95 20 0 0 0
Tower 0 32 26 0 5 -7 -185 1.95 1.95 20 0 0 0
Tower 0 33 26 0 7 -7 -185 1.95 1.95 20 0 0 0
Tower 0 33 27 0 7 -5 -185 1.95 1.95 20 0 0 0
Tower 0 32 33 0 5 7 -185 1.95 1.95 20 0 0 0
Tower 0 33 32 0 7 5 -185 1.95 1.95 20 0 0 0
Tower 0 33 33 0 7 7 -185 1.95 1.95 20 0 0 0
Tower 0 32 34 0 5 9 -185 1.95 1.95 20 0 0 0
Tower 0 32 35 0 5 11 -185 1.95 1.95 20 0 0 0
Tower 0 33 34 0 7 9 -185 1.95 1.95 20 0 0 0
Tower 0 33 35 0 7 11 -185 1.95 1.95 20 0 0 0
Tower 0 32 36 0 5 13 -185 1.95 1.95 20 0 0 0
Tower 0 32 37 0 5 15 -185 1.95 1.95 20 0 0 0
Tower 0 33 36 0 7 13 -185 1.95 1.95 20 0 0 0
Tower 0 33 37 0 7 15 -185 1.95 1.95 20 0 0 0
Tower 0 32 38 0 5 17 -185 1.95 1.95 20 0 0 0
Tower 0 32 39 0 5 19 -185 1.95 1.95 20 0 0 0
Tower 0 33 38 0 7 17 -185 1.95 1.95 20 0 0 0
Tower 0 33 39 0 7 19 -185 1.95 1.95 20 0 0 0
Tower 0 32 40 0 5 21 -185 1.95 1.95 20 0 0 0
Tower 0 32 41 0 5 23 -185 1.95 1.95 20 0 0 0
Tower 0 33 40 0 7 21 -185 1.95 1.95 20 0 0 0
Tower 0 33 41 0 7 23 -185 1.95 1.95 20 0 0 0
Tower 0 32 42 0 5 25 -185 1.95 1.95 20 0 0 0
Tower 0 32 43 0 5 27 -185 1.95 1.95 20 0 0 0
Tower 0 33 42 0 7 25 -185 1.95 1.95 20 0 0 0
Tower 0 33 43 0 7 27 -185 1.95 1.95 20 0 0 0
Tower 0 32 44 0 5 29 -185 1.95 1.95 20 0 0 0
Tower 0 32 45 0 5 31 -185 1.95 1.95 20 0 0 0
Tower 0 33 44 0 7 29 -185 1.95 1.95 20 0 0 0
Tower 0 33 45 0 7 31 -185 1.95 1.95 20 0 0 0
Tower 0 32 46 0 5 33 -185 1.95 1.95 20 0 0 0
Tower 0 32 47 0 5 35 -185 1.95 1.95 20 0 0 0
Tower 0 33 46 0 7 33 -185 1.95 1.95 20 0 0 0
Tower 0 33 47 0 7 35 -185 1.95 1.95 20 0 0 0
Tower 0 32 48 0 5 37 -185 1.95 1.95 20 0 0 0
Tower 0 32 49 0 5 39 -185 1.95 1.95 20 0 0 0
Tower 0 33 48 0 7 37 -185 1.95 1.95 20 0 0 0
Tower 0 33 49 0 7 39 -185 1.95 1.95 20 0 0 0
Tower 0 32 50 0 5 41 -185 1.95 1.95 20 0 0 0
Tower 0 32 51 0 5 43 -185 1.95 1.95 20 0 0 0
Tower 0 33 50 0 7 41 -185 1.95 1.95 20 0 0 0
Tower 0 33 51 0 7 43 -185 1.95 1.95 20 0 0 0
Tower 0 32 52 0 5 45 -185 1.95 1.95 20 0 0 0
Tower 0 32 53 0 5 47 -185 1.95 1.95 20 0 0 0
Tower 0 33 52 0 7 45 -185 1.95 1.95 20 0 0 0
Tower 0 33 53 0 7 47 -185 1.95 1.95 20 0 0 0
Tower 0 32 54 0 5 49 -185 1.95 1.95 20 0 0 0
Tower 0 32 55 0 5 51 -185 1.95 1.95 20 0 0 0
Tower 0 33 54 0 7 49 -185 1.95 1.95 20 0 0 0
Tower 0 33 55 0 7 51 -185 1.95 1.95 20 0 0 0
Tower 0 32 56 0 5 53 -185 1.95 1.95 20 0 0 0
Tower 0 32 57 0 5 55 -185 1.95 1.95 20 0 0 0
Tower 0 33 56 0 7 53 -185 1.95 1.95 20 0 0 0
Tower 0 33 57 0 7 55 -185 1.95 1.95 20 0 0 0
Tower 0 32 58 0 5 57 -185 1.95 1.95 20 0 0 0
Tower 0 32 59 0 5 59 -185 1.95 1.95 20 0 0 0
Tower 0 33 58 0 7 57 -185 1.95 1.95 20 0 0 0
Tower 0 33 59 0 7 59 -185 1.95 1.95 20 0 0 0
Tower 0 34 0 0 9 -59 -185 1.95 1.95 20 0 0 0
Tower 0 34 1 0 9 -57 -185 1.95 1.95 20 0 0 0
Tower 0 35 0 0 11 -59 -185 1.95 1.95 20 0 0 0
Tower 0 35 1 0 11 -57 -185 1.95 1.95 20 0 0 0
Tower 0 34 2 0 9 -55 -185 1.95 1.95 20 0 0 0
Tower 0 34 3 0 9 -53 -185 1.95 1.95 20 0 0 0
Tower 0 35 2 0 11 -55 -185 1.95 1.95 20 0 0 0
Tower 0 35 3 0 11 -53 -185 1.95 1.95 20 0 0 0
Tower 0 34 4 0 9 -51 -185 1.95 1.95 20 0 0 0
Tower 0 34 5 0 9 -49 -185 1.95 1.95 20 0 0 0
Tower 0 35 4 0 11 -51 -185 1.95 1.95 20 0 0 0
Tower 0 35 5 0 11 -49 -185 1.95 1.95 20 0 0 0
Tower 0 34 6 0 9 -47 -185 1.95 1.95 20 0 0 0
Tower 0 34 7 0 9 -45 -185 1.95 1.95 20 0 0 0
Tower 0 35 6 0 11 -47 -185 1.95 1.95 20 0 0 0
Tower 0 35 7 0 11 -45 -185 1.95 1.95 20 0 0 0
Tower 0 34 8 0 9 -43 -185 1.95 1.95 20 0 0 0
Tower 0 34 9 0 9 -41 -185 1.95 1.95 20 0 0 0
Tower 0 35 8 0 11 -43 -185 1.95 1.95 20 0 0 0
Tower 0 35 9 0 11 -41 -185 1.95 1.95 20 0 0 0
Tower 0 34 10 0 9 -39 -185 1.95 1.95 20 0 0 0
Tower 0 34 11 0 9 -37 -185 1.95 1.95 20 0 0 0
Tower 0 35 10 0 11 -39 -185 1.95 1.95 20 0 0 0
Tower 0 35 11 0 11 -37 -185 1.95 1.95 20 0 0 0
Tower 0 34 12 0 9 -35 -185 1.95 1.95 20 0 0 0
Tower 0 34 13 0 9 -33 -185 1.95 1.95 20 0 0 0
Tower 0 35 12 0 11 -35 -185 1.95 1.95 20 0 0 0
Tower 0 35 13 0 11 -33 -185 1.95 1.95 20 0 0 0
Tower 0 34 14 0 9 -31 -185 1.95 1.95 20 0 0 0
Tower 0 34 15 0 9 -29 -185 1.95 1.95 20 0 0 0
Tower 0 35 14 0 11 -31 -185 1.95 1.95 20 0 0 0
Tower 0 35 15 0 11 -29 -185 1.95 1.95 20 0 0 0
Tower 0 34 16 0 9 -27 -185 1.95 1.95 20 0 0 0
Tower 0 34 17 0 9 -25 -185 1.95 1.95 20 0 0 0
Tower 0 35 16 0 11 -27 -185 1.95 1.95 20 0 0 0
Tower 0 35 17 0 11 -25 -185 1.95 1.95 20 0 0 0
Tower 0 34 18 0 9 -23 -185 1.95 1.95 20 0 0 0
Tower 0 34 19 0 9 -21 -185 1.95 1.95 20 0 0 0
Tower 0 35 18 0 11 -23 -185 1.95 1.95 20 0 0 0
Tower 0 35 19 0 11 -21 -185 1.95 1.95 20 0 0 0
Tower 0 34 20 0 9 -19 -185 1.95 1.95 20 0 0 0
Tower 0 34 21 0 9 -17 -185 1.95 1.95 20 0 0 0
Tower 0 35 20 0 11 -19 -185 1.95 1.95 20 0 0 0
Tower 0 35 21 0 11 -17 -185 1.95 1.95 20 0 0 0
Tower 0 34 22 0 9 -15 -185 1.95 1.95 20 0 0 0
Tower 0 34 23 0 9 -13 -185 1.95 1.95 20 0 0 0
Tower 0 35 22 0 11 -15 -185 1.95 1.95 20 0 0 0
Tower 0 35 23 0 11 -13 -185 1.95 1.95 20 0 0 0
Tower 0 34 24 0 9 -11 -185 1.95 1.95 20 0 0 0
Tower 0 34 25 0 9 -9 -185 1.95 1.95 20 0 0 0
Tower 0 35 24 0 11 -11 -185 1.95 1.95 20 0 0 0
Tower 0 35 25 0 11 -9 -185 1.95 1.95 20 0 0 0
Tower 0 34 26 0 9 -7 -185 1.95 1.95 20 0 0 0
Tower 0 34 27 0 9 -5 -185 1.95 1.95 20 0 0 0
Tower 0 35 26 0 11 -7 -185 1.95 1.95 20 0 0 0
Tower 0 35 27 0 11 -5 -185 1.95 1.95 20 0 0 0
Tower 0 34 28 0 9 -3 -185 1.95 1.95 20 0 0 0
Tower 0 34 29 0 9 -1 -185 1.95 1.95 20 0 0 0
Tower 0 35 28 0 11 -3 -185 1.95 1.95 20 0 0 0
Tower 0 35 29 0 11 -1 -185 1.95 1.95 20 0 0 0
Tower 0 34 30 0 9 1 -185 1.95 1.95 20 0 0 0
Tower 0 34 31 0 9 3 -185 1.95 1.95 20 0 0 0
Tower 0 35 30 0 11 1 -185 1.95 1.95 20 0 0 0
Tower 0 35 31 0 11 3 -185 1.95 1.95 20 0 0 0
Tower 0 34 32 0 9 5 -185 1.95 1.95 20 0 0 0
Tower 0 34 33 0 9 7 -185 1.95 1.95 20 0 0 0
Tower 0 35 32 0 11 5 -185 1.95 1.95 20 0 0 0
Tower 0 35 33 0 11 7 -185 1.95 1.95 20 0 0 0
Tower 0 34 34 0 9 9 -185 1.95 1.95 20 0 0 0
Tower 0 34 35 0 9 11 -185 1.95 1.95 20 0 0 0
Tower 0 35 34 0 11 9 -185 1.95 1.95 20 0 0 0
Tower 0 35 35 0 11 11 -185 1.95 1.95 20 0 0 0
Tower 0 34 36 0 9 13 -185 1.95 1.95 20 0 0 0
Tower 0 34 37 0 9 15 -185 1.95 1.95 20 0 0 0
Tower 0 35 36 0 11 13 -185 1.95 1.95 20 0 0 0
Tower 0 35 37 0 11 15 -185 1.95 1.95 20 0 0 0
Tower 0 34 38 0 9 17 -185 1.95 1.95 20 0 0 0
Tower 0 34 39 0 9 19 -185 1.95 1.95 20 0 0 0
Tower 0 35 38 0 11 17 -185 1.95 1.95 20 0 0 0
Tower 0 35 39 0 11 19 -185 1.95 1.95 20 0 0 0
Tower 0 34 40 0 9 21 -185 1.95 1.95 20 0 0 0
Tower 0 34 41 0 9 23 -185 1.95 1.95 20 0 0 0
Tower 0 35 40 0 11 21 -185 1.95 1.95 20 0 0 0
Tower 0 35 41 0 11 23 -185 1.95 1.95 20 0 0 0
Tower 0 34 42 0 9 25 -185 1.95 1.95 20 0 0 0
Tower 0 34 43 0 9 27 -185 1.95 1.95 20 0 0 0
Tower 0 35 42 0 11 25 -185 1.95 1.95 20 0 0 0
Tower 0 35 43 0 11 27 -185 1.95 1.95 20 0 0 0
Tower 0 34 44 0 9 29 -185 1.95 1.95 20 0 0 0
Tower 0 34 45 0 9 31 -185 1.95 1.95 20 0 0 0
Tower 0 35 44 0 11 29 -185 1.95 1.95 20 0 0 0
Tower 0 35 45 0 11 31 -185 1.95 1.95 20 0 0 0
Tower 0 34 46 0 9 33 -185 1.95 1.95 20 0 0 0
Tower 0 34 47 0 9 35 -185 1.95 1.95 20 0 0 0
Tower 0 35 46 0 11 33 -185 1.95 1.95 20 0 0 0
Tower 0 35 47 0 11 35 -185 1.95 1.95 20 0 0 0
Tower 0 34 48 0 9 37 -185 1.95 1.95 20 0 0 0
Tower 0 34 49 0 9 39 -185 1.95 1.95 20 0 0 0
Tower 0 35 48 0 11 37 -185 1.95 1.95 20 0 0 0
Tower 0 35 49 0 11 39 -185 1.95 1.95 20 0 0 0
Tower 0 34 50 0 9 41 -185 1.95 1.95 20 0 0 0
Tower 0 34 51 0 9 43 -185 1.95 1.95 20 0 0 0
Tower 0 35 50 0 11 41 -185 1.95 1.95 20 0 0 0
Tower 0 35 51 0 11 43 -185 1.95 1.95 20 0 0 0
Tower 0 34 52 0 9 45 -185 1.95 1.95 20 0 0 0
Tower 0 34 53 0 9 47 -185 1.95 1.95 20 0 0 0
Tower 0 35 52 0 11 45 -185 1.95 1.95 20 0 0 0
Tower 0 35 53 0 11 47 -185 1.95 1.95 20 0 0 0
Tower 0 34 54 0 9 49 -185 1.95 1.95 20 0 0 0
Tower 0 34 55 0 9 51 -185 1.95 1.95 20 0 0 0
Tower 0 35 54 0 11 49 -185 1.95 1.95 20 0 0 0
Tower 0 35 55 0 11 51 -185 1.95 1.95 20 0 0 0
Tower 0 34 56 0 9 53 -185 1.95 1.95 20 0 0 0
Tower 0 34 57 0 9 55 -185 1.95 1.95 20 0 0 0
Tower 0 35 56 0 11 53 -185 1.95 1.95 20 0 0 0
Tower 0 35 57 0 11 55 -185 1.95 1.95 20 0 0 0
Tower 0 34 58 0 9 57 -185 1.95 1.95 20 0 0 0
Tower 0 34 59 0 9 59 -185 1.95 1.95 20 0 0 0
Tower 0 35 58 0 11 57 -185 1.95 1.95 20 0 0 0
Tower 0 35 59 0 11 59 -185 1.95 1.95 20 0 0 0
Tower 0 36 0 0 13 -59 -185 1.95 1.95 20 0 0 0
Tower 0 36 1 0 13 -57 -185 1.95 1.95 20 0 0 0
Tower 0 37 0 0 15 -59 -185 1.95 1.95 20 0 0 0
Tower 0 37 1 0 15 -57 -185 1.95 1.95 20 0 0 0
Tower 0 36 2 0 13 -55 -185 1.95 1.95 20 0 0 0
Tower 0 36 3 0 13 -53 -185 1.95 1.95 20 0 0 0
Tower 0 37 2 0 15 -55 -185 1.95 1.95 20 0 0 0
Tower 0 37 3 0 15 -53 -185 1.95 1.95 20 0 0 0
Tower 0 36 4 0 13 -51 -185 1.95 1.95 20 0 0 0
Tower 0 36 5 0 13 -49 -185 1.95 1.95 20 0 0 0
Tower 0 37 4 0 15 -51 -185 1.95 1.95 20 0 0 0
Tower 0 37 5 0 15 -49 -185 1.95 1.95 20 0 0 0
Tower 0 36 6 0 13 -47 -185 1.95 1.95 20 0 0 0
Tower 0 36 7 0 13 -45 -185 1.95 1.95 20 0 0 0
Tower 0 37 6 0 15 -47 -185 1.95 1.95 20 0 0 0
Tower 0 37 7 0 15 -45 -185 1.95 1.95 20 0 0 0
Tower 0 36 8 0 13 -43 -185 1.95 1.95 20 0 0 0
Tower 0 36 9 0 13 -41 -185 1.95 1.95 20 0 0 0
Tower 0 37 8 0 15 -43 -185 1.95 1.95 20 0 0 0
Tower 0 37 9 0 15 -41 -185 1.95 1.95 20 0 0 0
Tower 0 36 10 0 13 -39 -185 1.95 1.95 20 0 0 0
Tower 0 36 11 0 13 -37 -185 1.95 1.95 20 0 0 0
Tower 0 37 10 0 15 -39 -185 1.95 1.95 20 0 0 0
Tower 0 37 11 0 15 -37 -185 1.95 1.95 20 0 0 0
Tower 0 36 12 0 13 -35 -185 1.95 1.95 20 0 0 0
Tower 0 36 13 0 13 -33 -185 1.95 1.95 20 0 0 0
Tower 0 37 12 0 15 -35 -185 1.95 1.95 20 0 0 0
Tower 0 37 13 0 15 -33 -185 1.95 1.95 20 0 0 0
Tower 0 36 14 0 13 -31 -185 1.95 1.95 20 0 0 0
Tower 0 36 15 0 13 -29 -185 1.95 1.95 20 0 0 0
Tower 0 37 14 0 15 -31 -185 1.95 1.95 20 0 0 0
Tower 0 37 15 0 15 -29 -185 1.95 1.95 20 0 0 0
Tower 0 36 16 0 13 -27 -185 1.95 1.95 20 0 0 0
Tower 0 36 17 0 13 -25 -185 1.95 1.95 20 0 0 0
Tower 0 37 16 0 15 -27 -185 1.95 1.95 20 0 0 0
Tower 0 37 17 0 15 -25 -185 1.95 1.95 20 0 0 0
Tower 0 36 18 0 13 -23 -185 1.95 1.95 20 0 0 0
Tower 0 36 19 0 13 -21 -185 1.95 1.95 20 0 0 0
Tower 0 37 18 0 15 -23 -185 1.95 1.95 20 0 0 0
Tower 0 37 19 0 15 -21 -185 1.95 1.95 20 0 0 0
Tower 0 36 20 0 13 -19 -185 1.95 1.95 20 0 0 0
Tower 0 36 21 0 13 -17 -185 1.95 1.95 20 0 0 0
Tower 0 37 20 0 15 -19 -185 1.95 1.95 20 0 0 0
Tower 0 37 21 0 15 -17 -185 1.95 1.95 20 0 0 0
Tower 0 36 22 0 13 -15 -185 1.95 1.95 20 0 0 0
Tower 0 36 23 0 13 -13 -185 1.95 1.95 20 0 0 0
Tower 0 37 22 0 15 -15 -185 1.95 1.95 20 0 0 0
Tower 0 37 23 0 15 -13 -185 1.95 1.95 20 0 0 0
Tower 0 36 24 0 13 -11 -185 1.95 1.95 20 0 0 0
Tower 0 36 25 0 13 -9 -185 1.95 1.95 20 0 0 0
Tower 0 37 24 0 15 -11 -185 1.95 1.95 20 0 0 0
Tower 0 37 25 0 15 -9 -185 1.95 1.95 20 0 0 0
Tower 0 36 26 0 13 -7 -185 1.95 1.95 20 0 0 0
Tower 0 36 27 0 13 -5 -185 1.95 1.95 20 0 0 0
Tower 0 37 26 0 15 -7 -185 1.95 1.95 20 0 0 0
Tower 0 37 27 0 15 -5 -185 1.95 1.95 20 0 0 0
Tower 0 36 28 0 13 -3 -185 1.95 1.95 20 0 0 0
Tower 0 36 29 0 13 -1 -185 1.95 1.95 20 0 0 0
Tower 0 37 28 0 15 -3 -185 1.95 1.95 20 0 0 0
Tower 0 37 29 0 15 -1 -185 1.95 1.95 20 0 0 0
Tower 0 36 30 0 13 1 -185 1.95 1.95 20 0 0 0
Tower 0 36 31 0 13 3 -185 1.95 1.95 20 0 0 0
Tower 0 37 30 0 15 1 -185 1.95 1.95 20 0 0 0
Tower 0 37 31 0 15 3 -185 1.95 1.95 20 0 0 0
Tower 0 36 32 0 13 5 -185 1.95 1.95 20 0 0 0
Tower 0 36 33 0 13 7 -185 1.95 1.95 20 0 0 0
Tower 0 37 32 0 15 5 -185 1.95 1.95 20 0 0 0
Tower 0 37 33 0 15 7 -185 1.95 1.95 20 0 0 0
Tower 0 36 34 0 13 9 -185 1.95 1.95 20 0 0 0
Tower 0 36 35 0 13 11 -185 1.95 1.95 20 0 0 0
Tower 0 37 34 0 15 9 -185 1.95 1.95 20 0 0 0
Tower 0 37 35 0 15 11 -185 1.95 1.95 20 0 0 0
Tower 0 36 36 0 13 13 -185 1.95 1.95 20 0 0 0
Tower 0 36 37 0 13 15 -185 1.95 1.95 20 0 0 0
