#Global detector geometry and transforamtion; lengths given in cm
Gtype 1
Gr1_inner 50
Gr1_outer 262
Gr2_inner 50
Gr2_outer 262
Gdz 100
Gx0 0
Gy0 0
Gz0 400
Grot_x 0
Grot_y 0
Grot_z 0
Gtower_dx 5.535
Gtower_dy 5.535
Gtower_dz 100
# Layer settings for tower and longitudinal segmentation
nlayerspertowerseg 10
thickness_absorber 1.6
thickness_scintillator 0.4
#Tower type,idx_j,idx_k,idx_l,x[cm],y[cm],z[cm],dx[cm],dy[cm],dz[cm],rot_x,rot_y,rot_z
Tower 0	7	38	0	-226.935	-55.35	0	5.535	5.535	100	0	0	0
Tower 0	7	39	0	-226.935	-49.815	0	5.535	5.535	100	0	0	0
Tower 0	7	40	0	-226.935	-44.28	0	5.535	5.535	100	0	0	0
Tower 0	7	41	0	-226.935	-38.745	0	5.535	5.535	100	0	0	0
Tower 0	7	42	0	-226.935	-33.21	0	5.535	5.535	100	0	0	0
Tower 0	7	43	0	-226.935	-27.675	0	5.535	5.535	100	0	0	0
Tower 0	7	44	0	-226.935	-22.14	0	5.535	5.535	100	0	0	0
Tower 0	7	45	0	-226.935	-16.605	0	5.535	5.535	100	0	0	0
Tower 0	7	46	0	-226.935	-11.07	0	5.535	5.535	100	0	0	0
Tower 0	7	47	0	-226.935	-5.535	0	5.535	5.535	100	0	0	0
Tower 0	7	48	0	-226.935	0	0	5.535	5.535	100	0	0	0
Tower 0	7	49	0	-226.935	5.535	0	5.535	5.535	100	0	0	0
Tower 0	7	50	0	-226.935	11.07	0	5.535	5.535	100	0	0	0
Tower 0	7	51	0	-226.935	16.605	0	5.535	5.535	100	0	0	0
Tower 0	7	52	0	-226.935	22.14	0	5.535	5.535	100	0	0	0
Tower 0	7	53	0	-226.935	27.675	0	5.535	5.535	100	0	0	0
Tower 0	7	54	0	-226.935	33.21	0	5.535	5.535	100	0	0	0
Tower 0	7	55	0	-226.935	38.745	0	5.535	5.535	100	0	0	0
Tower 0	7	56	0	-226.935	44.28	0	5.535	5.535	100	0	0	0
Tower 0	7	57	0	-226.935	49.815	0	5.535	5.535	100	0	0	0
Tower 0	7	58	0	-226.935	55.35	0	5.535	5.535	100	0	0	0
Tower 0	7	59	0	-226.935	60.885	0	5.535	5.535	100	0	0	0
Tower 0	7	60	0	-226.935	66.42	0	5.535	5.535	100	0	0	0
Tower 0	7	61	0	-226.935	71.955	0	5.535	5.535	100	0	0	0
Tower 0	7	62	0	-226.935	77.49	0	5.535	5.535	100	0	0	0
Tower 0	7	63	0	-226.935	83.025	0	5.535	5.535	100	0	0	0
Tower 0	7	64	0	-226.935	88.56	0	5.535	5.535	100	0	0	0
Tower 0	7	65	0	-226.935	94.095	0	5.535	5.535	100	0	0	0
Tower 0	7	66	0	-226.935	99.63	0	5.535	5.535	100	0	0	0
Tower 0	7	67	0	-226.935	105.165	0	5.535	5.535	100	0	0	0
Tower 0	7	68	0	-226.935	110.7	0	5.535	5.535	100	0	0	0
Tower 0	7	69	0	-226.935	116.235	0	5.535	5.535	100	0	0	0
Tower 0	7	70	0	-226.935	121.77	0	5.535	5.535	100	0	0	0
Tower 0	8	24	0	-221.4	-132.84	0	5.535	5.535	100	0	0	0
Tower 0	8	25	0	-221.4	-127.305	0	5.535	5.535	100	0	0	0
Tower 0	8	26	0	-221.4	-121.77	0	5.535	5.535	100	0	0	0
Tower 0	8	27	0	-221.4	-116.235	0	5.535	5.535	100	0	0	0
Tower 0	8	28	0	-221.4	-110.7	0	5.535	5.535	100	0	0	0
Tower 0	8	29	0	-221.4	-105.165	0	5.535	5.535	100	0	0	0
Tower 0	8	30	0	-221.4	-99.63	0	5.535	5.535	100	0	0	0
Tower 0	8	31	0	-221.4	-94.095	0	5.535	5.535	100	0	0	0
Tower 0	8	32	0	-221.4	-88.56	0	5.535	5.535	100	0	0	0
Tower 0	8	33	0	-221.4	-83.025	0	5.535	5.535	100	0	0	0
Tower 0	8	34	0	-221.4	-77.49	0	5.535	5.535	100	0	0	0
Tower 0	8	35	0	-221.4	-71.955	0	5.535	5.535	100	0	0	0
Tower 0	8	36	0	-221.4	-66.42	0	5.535	5.535	100	0	0	0
Tower 0	8	37	0	-221.4	-60.885	0	5.535	5.535	100	0	0	0
Tower 0	8	38	0	-221.4	-55.35	0	5.535	5.535	100	0	0	0
Tower 0	8	39	0	-221.4	-49.815	0	5.535	5.535	100	0	0	0
Tower 0	8	40	0	-221.4	-44.28	0	5.535	5.535	100	0	0	0
Tower 0	8	41	0	-221.4	-38.745	0	5.535	5.535	100	0	0	0
Tower 0	8	42	0	-221.4	-33.21	0	5.535	5.535	100	0	0	0
Tower 0	8	43	0	-221.4	-27.675	0	5.535	5.535	100	0	0	0
Tower 0	8	44	0	-221.4	-22.14	0	5.535	5.535	100	0	0	0
Tower 0	8	45	0	-221.4	-16.605	0	5.535	5.535	100	0	0	0
Tower 0	8	46	0	-221.4	-11.07	0	5.535	5.535	100	0	0	0
Tower 0	8	47	0	-221.4	-5.535	0	5.535	5.535	100	0	0	0
Tower 0	8	48	0	-221.4	0	0	5.535	5.535	100	0	0	0
Tower 0	8	49	0	-221.4	5.535	0	5.535	5.535	100	0	0	0
Tower 0	8	50	0	-221.4	11.07	0	5.535	5.535	100	0	0	0
Tower 0	8	51	0	-221.4	16.605	0	5.535	5.535	100	0	0	0
Tower 0	8	52	0	-221.4	22.14	0	5.535	5.535	100	0	0	0
Tower 0	8	53	0	-221.4	27.675	0	5.535	5.535	100	0	0	0
Tower 0	8	54	0	-221.4	33.21	0	5.535	5.535	100	0	0	0
Tower 0	8	55	0	-221.4	38.745	0	5.535	5.535	100	0	0	0
Tower 0	8	56	0	-221.4	44.28	0	5.535	5.535	100	0	0	0
Tower 0	8	57	0	-221.4	49.815	0	5.535	5.535	100	0	0	0
Tower 0	8	58	0	-221.4	55.35	0	5.535	5.535	100	0	0	0
Tower 0	8	59	0	-221.4	60.885	0	5.535	5.535	100	0	0	0
Tower 0	8	60	0	-221.4	66.42	0	5.535	5.535	100	0	0	0
Tower 0	8	61	0	-221.4	71.955	0	5.535	5.535	100	0	0	0
Tower 0	8	62	0	-221.4	77.49	0	5.535	5.535	100	0	0	0
Tower 0	8	63	0	-221.4	83.025	0	5.535	5.535	100	0	0	0
Tower 0	8	64	0	-221.4	88.56	0	5.535	5.535	100	0	0	0
Tower 0	8	65	0	-221.4	94.095	0	5.535	5.535	100	0	0	0
